Code,Long,Lat,Flag
,130.6625,33.3,0
,130.6625,33.3083333333333,0
,130.65,33.3083333333333,0
,130.65,33.3,0
49307563,130.6625,33.3,1
,130.675,33.3,0
,130.675,33.3083333333333,0
,130.6625,33.3083333333333,0
,130.6625,33.3,0
49307564,130.675,33.3,1
,130.6875,33.3,0
,130.6875,33.3083333333333,0
,130.675,33.3083333333333,0
,130.675,33.3,0
49307565,130.6875,33.3,1
,130.7,33.3,0
,130.7,33.3083333333333,0
,130.6875,33.3083333333333,0
,130.6875,33.3,0
49307566,130.7,33.3,1
,130.7125,33.3,0
,130.7125,33.3083333333333,0
,130.7,33.3083333333333,0
,130.7,33.3,0
49307567,130.7125,33.3,1
,130.725,33.3,0
,130.725,33.3083333333333,0
,130.7125,33.3083333333333,0
,130.7125,33.3,0
49307568,130.725,33.3,1
,130.7375,33.3,0
,130.7375,33.3083333333333,0
,130.725,33.3083333333333,0
,130.725,33.3,0
49307570,130.625,33.3083333333333,1
,130.6375,33.3083333333333,0
,130.6375,33.3166666666667,0
,130.625,33.3166666666667,0
,130.625,33.3083333333333,0
49307571,130.6375,33.3083333333333,1
,130.65,33.3083333333333,0
,130.65,33.3166666666667,0
,130.6375,33.3166666666667,0
,130.6375,33.3083333333333,0
49307572,130.65,33.3083333333333,1
,130.6625,33.3083333333333,0
,130.6625,33.3166666666667,0
,130.65,33.3166666666667,0
,130.65,33.3083333333333,0
49307573,130.6625,33.3083333333333,1
,130.675,33.3083333333333,0
,130.675,33.3166666666667,0
,130.6625,33.3166666666667,0
,130.6625,33.3083333333333,0
49307574,130.675,33.3083333333333,1
,130.6875,33.3083333333333,0
,130.6875,33.3166666666667,0
,130.675,33.3166666666667,0
,130.675,33.3083333333333,0
49307575,130.6875,33.3083333333333,1
,130.7,33.3083333333333,0
,130.7,33.3166666666667,0
,130.6875,33.3166666666667,0
,130.6875,33.3083333333333,0
49307576,130.7,33.3083333333333,1
,130.7125,33.3083333333333,0
,130.7125,33.3166666666667,0
,130.7,33.3166666666667,0
,130.7,33.3083333333333,0
49307577,130.7125,33.3083333333333,1
,130.725,33.3083333333333,0
,130.725,33.3166666666667,0
,130.7125,33.3166666666667,0
,130.7125,33.3083333333333,0
49307578,130.725,33.3083333333333,1
,130.7375,33.3083333333333,0
,130.7375,33.3166666666667,0
,130.725,33.3166666666667,0
,130.725,33.3083333333333,0
49307580,130.625,33.3166666666667,1
,130.6375,33.3166666666667,0
,130.6375,33.325,0
,130.625,33.325,0
,130.625,33.3166666666667,0
49307581,130.6375,33.3166666666667,1
,130.65,33.3166666666667,0
,130.65,33.325,0
,130.6375,33.325,0
,130.6375,33.3166666666667,0
49307582,130.65,33.3166666666667,1
,130.6625,33.3166666666667,0
,130.6625,33.325,0
,130.65,33.325,0
,130.65,33.3166666666667,0
49307583,130.6625,33.3166666666667,1
,130.675,33.3166666666667,0
,130.675,33.325,0
,130.6625,33.325,0
,130.6625,33.3166666666667,0
49307584,130.675,33.3166666666667,1
,130.6875,33.3166666666667,0
,130.6875,33.325,0
,130.675,33.325,0
,130.675,33.3166666666667,0
49307585,130.6875,33.3166666666667,1
,130.7,33.3166666666667,0
,130.7,33.325,0
,130.6875,33.325,0
,130.6875,33.3166666666667,0
49307586,130.7,33.3166666666667,1
,130.7125,33.3166666666667,0
,130.7125,33.325,0
,130.7,33.325,0
,130.7,33.3166666666667,0
49307587,130.7125,33.3166666666667,1
,130.725,33.3166666666667,0
,130.725,33.325,0
,130.7125,33.325,0
,130.7125,33.3166666666667,0
49307588,130.725,33.3166666666667,1
,130.7375,33.3166666666667,0
,130.7375,33.325,0
,130.725,33.325,0
,130.725,33.3166666666667,0
49307590,130.625,33.325,1
,130.6375,33.325,0
,130.6375,33.3333333333333,0
,130.625,33.3333333333333,0
,130.625,33.325,0
49307591,130.6375,33.325,1
,130.65,33.325,0
,130.65,33.3333333333333,0
,130.6375,33.3333333333333,0
,130.6375,33.325,0
49307592,130.65,33.325,1
,130.6625,33.325,0
,130.6625,33.3333333333333,0
,130.65,33.3333333333333,0
,130.65,33.325,0
49307593,130.6625,33.325,1
,130.675,33.325,0
,130.675,33.3333333333333,0
,130.6625,33.3333333333333,0
,130.6625,33.325,0
49307594,130.675,33.325,1
,130.6875,33.325,0
,130.6875,33.3333333333333,0
,130.675,33.3333333333333,0
,130.675,33.325,0
49307595,130.6875,33.325,1
,130.7,33.325,0
,130.7,33.3333333333333,0
,130.6875,33.3333333333333,0
,130.6875,33.325,0
49307596,130.7,33.325,1
,130.7125,33.325,0
,130.7125,33.3333333333333,0
,130.7,33.3333333333333,0
,130.7,33.325,0
49307597,130.7125,33.325,1
,130.725,33.325,0
,130.725,33.3333333333333,0
,130.7125,33.3333333333333,0
,130.7125,33.325,0
50300400,130.5,33.3333333333333,1
,130.5125,33.3333333333333,0
,130.5125,33.3416666666667,0
,130.5,33.3416666666667,0
,130.5,33.3333333333333,0
50300401,130.5125,33.3333333333333,1
,130.525,33.3333333333333,0
,130.525,33.3416666666667,0
,130.5125,33.3416666666667,0
,130.5125,33.3333333333333,0
50300402,130.525,33.3333333333333,1
,130.5375,33.3333333333333,0
,130.5375,33.3416666666667,0
,130.525,33.3416666666667,0
,130.525,33.3333333333333,0
50300403,130.5375,33.3333333333333,1
,130.55,33.3333333333333,0
,130.55,33.3416666666667,0
,130.5375,33.3416666666667,0
,130.5375,33.3333333333333,0
50300404,130.55,33.3333333333333,1
,130.5625,33.3333333333333,0
,130.5625,33.3416666666667,0
,130.55,33.3416666666667,0
,130.55,33.3333333333333,0
50300405,130.5625,33.3333333333333,1
,130.575,33.3333333333333,0
,130.575,33.3416666666667,0
,130.5625,33.3416666666667,0
,130.5625,33.3333333333333,0
50300406,130.575,33.3333333333333,1
,130.5875,33.3333333333333,0
,130.5875,33.3416666666667,0
,130.575,33.3416666666667,0
,130.575,33.3333333333333,0
50300407,130.5875,33.3333333333333,1
,130.6,33.3333333333333,0
,130.6,33.3416666666667,0
,130.5875,33.3416666666667,0
,130.5875,33.3333333333333,0
50300408,130.6,33.3333333333333,1
,130.6125,33.3333333333333,0
,130.6125,33.3416666666667,0
,130.6,33.3416666666667,0
,130.6,33.3333333333333,0
50300409,130.6125,33.3333333333333,1
,130.625,33.3333333333333,0
,130.625,33.3416666666667,0
,130.6125,33.3416666666667,0
,130.6125,33.3333333333333,0
50300410,130.5,33.3416666666667,1
,130.5125,33.3416666666667,0
,130.5125,33.35,0
,130.5,33.35,0
,130.5,33.3416666666667,0
50300411,130.5125,33.3416666666667,1
,130.525,33.3416666666667,0
,130.525,33.35,0
,130.5125,33.35,0
,130.5125,33.3416666666667,0
50300412,130.525,33.3416666666667,1
,130.5375,33.3416666666667,0
,130.5375,33.35,0
,130.525,33.35,0
,130.525,33.3416666666667,0
50300413,130.5375,33.3416666666667,1
,130.55,33.3416666666667,0
,130.55,33.35,0
,130.5375,33.35,0
,130.5375,33.3416666666667,0
50300414,130.55,33.3416666666667,1
,130.5625,33.3416666666667,0
,130.5625,33.35,0
,130.55,33.35,0
,130.55,33.3416666666667,0
50300415,130.5625,33.3416666666667,1
,130.575,33.3416666666667,0
,130.575,33.35,0
,130.5625,33.35,0
,130.5625,33.3416666666667,0
50300416,130.575,33.3416666666667,1
,130.5875,33.3416666666667,0
,130.5875,33.35,0
,130.575,33.35,0
,130.575,33.3416666666667,0
50300417,130.5875,33.3416666666667,1
,130.6,33.3416666666667,0
,130.6,33.35,0
,130.5875,33.35,0
,130.5875,33.3416666666667,0
50300418,130.6,33.3416666666667,1
,130.6125,33.3416666666667,0
,130.6125,33.35,0
,130.6,33.35,0
,130.6,33.3416666666667,0
50300419,130.6125,33.3416666666667,1
,130.625,33.3416666666667,0
,130.625,33.35,0
,130.6125,33.35,0
,130.6125,33.3416666666667,0
50300424,130.55,33.35,1
,130.5625,33.35,0
,130.5625,33.3583333333333,0
,130.55,33.3583333333333,0
,130.55,33.35,0
50300425,130.5625,33.35,1
,130.575,33.35,0
,130.575,33.3583333333333,0
,130.5625,33.3583333333333,0
,130.5625,33.35,0
50300426,130.575,33.35,1
,130.5875,33.35,0
,130.5875,33.3583333333333,0
,130.575,33.3583333333333,0
,130.575,33.35,0
50300427,130.5875,33.35,1
,130.6,33.35,0
,130.6,33.3583333333333,0
,130.5875,33.3583333333333,0
,130.5875,33.35,0
50300428,130.6,33.35,1
,130.6125,33.35,0
,130.6125,33.3583333333333,0
,130.6,33.3583333333333,0
,130.6,33.35,0
50300429,130.6125,33.35,1
,130.625,33.35,0
,130.625,33.3583333333333,0
,130.6125,33.3583333333333,0
,130.6125,33.35,0
50300436,130.575,33.3583333333333,1
,130.5875,33.3583333333333,0
,130.5875,33.3666666666667,0
,130.575,33.3666666666667,0
,130.575,33.3583333333333,0
50300437,130.5875,33.3583333333333,1
,130.6,33.3583333333333,0
,130.6,33.3666666666667,0
,130.5875,33.3666666666667,0
,130.5875,33.3583333333333,0
50300438,130.6,33.3583333333333,1
,130.6125,33.3583333333333,0
,130.6125,33.3666666666667,0
,130.6,33.3666666666667,0
,130.6,33.3583333333333,0
50300439,130.6125,33.3583333333333,1
,130.625,33.3583333333333,0
,130.625,33.3666666666667,0
,130.6125,33.3666666666667,0
,130.6125,33.3583333333333,0
50300446,130.575,33.3666666666667,1
,130.5875,33.3666666666667,0
,130.5875,33.375,0
,130.575,33.375,0
,130.575,33.3666666666667,0
50300447,130.5875,33.3666666666667,1
,130.6,33.3666666666667,0
,130.6,33.375,0
,130.5875,33.375,0
,130.5875,33.3666666666667,0
50300448,130.6,33.3666666666667,1
,130.6125,33.3666666666667,0
,130.6125,33.375,0
,130.6,33.375,0
,130.6,33.3666666666667,0
50300449,130.6125,33.3666666666667,1
,130.625,33.3666666666667,0
,130.625,33.375,0
,130.6125,33.375,0
,130.6125,33.3666666666667,0
50300500,130.625,33.3333333333333,1
,130.6375,33.3333333333333,0
,130.6375,33.3416666666667,0
,130.625,33.3416666666667,0
,130.625,33.3333333333333,0
50300501,130.6375,33.3333333333333,1
,130.65,33.3333333333333,0
,130.65,33.3416666666667,0
,130.6375,33.3416666666667,0
,130.6375,33.3333333333333,0
50300502,130.65,33.3333333333333,1
,130.6625,33.3333333333333,0
,130.6625,33.3416666666667,0
,130.65,33.3416666666667,0
,130.65,33.3333333333333,0
50300503,130.6625,33.3333333333333,1
,130.675,33.3333333333333,0
,130.675,33.3416666666667,0
,130.6625,33.3416666666667,0
,130.6625,33.3333333333333,0
50300504,130.675,33.3333333333333,1
,130.6875,33.3333333333333,0
,130.6875,33.3416666666667,0
,130.675,33.3416666666667,0
,130.675,33.3333333333333,0
50300505,130.6875,33.3333333333333,1
,130.7,33.3333333333333,0
,130.7,33.3416666666667,0
,130.6875,33.3416666666667,0
,130.6875,33.3333333333333,0
50300506,130.7,33.3333333333333,1
,130.7125,33.3333333333333,0
,130.7125,33.3416666666667,0
,130.7,33.3416666666667,0
,130.7,33.3333333333333,0
50300507,130.7125,33.3333333333333,1
,130.725,33.3333333333333,0
,130.725,33.3416666666667,0
,130.7125,33.3416666666667,0
,130.7125,33.3333333333333,0
50300508,130.725,33.3333333333333,1
,130.7375,33.3333333333333,0
,130.7375,33.3416666666667,0
,130.725,33.3416666666667,0
,130.725,33.3333333333333,0
50300510,130.625,33.3416666666667,1
,130.6375,33.3416666666667,0
,130.6375,33.35,0
,130.625,33.35,0
,130.625,33.3416666666667,0
50300511,130.6375,33.3416666666667,1
,130.65,33.3416666666667,0
,130.65,33.35,0
,130.6375,33.35,0
,130.6375,33.3416666666667,0
50300512,130.65,33.3416666666667,1
,130.6625,33.3416666666667,0
,130.6625,33.35,0
,130.65,33.35,0
,130.65,33.3416666666667,0
50300513,130.6625,33.3416666666667,1
,130.675,33.3416666666667,0
,130.675,33.35,0
,130.6625,33.35,0
,130.6625,33.3416666666667,0
50300514,130.675,33.3416666666667,1
,130.6875,33.3416666666667,0
,130.6875,33.35,0
,130.675,33.35,0
,130.675,33.3416666666667,0
50300515,130.6875,33.3416666666667,1
,130.7,33.3416666666667,0
,130.7,33.35,0
,130.6875,33.35,0
,130.6875,33.3416666666667,0
50300516,130.7,33.3416666666667,1
,130.7125,33.3416666666667,0
,130.7125,33.35,0
,130.7,33.35,0
,130.7,33.3416666666667,0
50300517,130.7125,33.3416666666667,1
,130.725,33.3416666666667,0
,130.725,33.35,0
,130.7125,33.35,0
,130.7125,33.3416666666667,0
50300518,130.725,33.3416666666667,1
,130.7375,33.3416666666667,0
,130.7375,33.35,0
,130.725,33.35,0
,130.725,33.3416666666667,0
50300520,130.625,33.35,1
,130.6375,33.35,0
,130.6375,33.3583333333333,0
,130.625,33.3583333333333,0
,130.625,33.35,0
50300521,130.6375,33.35,1
,130.65,33.35,0
,130.65,33.3583333333333,0
,130.6375,33.3583333333333,0
,130.6375,33.35,0
50300522,130.65,33.35,1
,130.6625,33.35,0
,130.6625,33.3583333333333,0
,130.65,33.3583333333333,0
,130.65,33.35,0
50300523,130.6625,33.35,1
,130.675,33.35,0
,130.675,33.3583333333333,0
,130.6625,33.3583333333333,0
,130.6625,33.35,0
50300524,130.675,33.35,1
,130.6875,33.35,0
,130.6875,33.3583333333333,0
,130.675,33.3583333333333,0
,130.675,33.35,0
50300525,130.6875,33.35,1
,130.7,33.35,0
,130.7,33.3583333333333,0
,130.6875,33.3583333333333,0
,130.6875,33.35,0
50300526,130.7,33.35,1
,130.7125,33.35,0
,130.7125,33.3583333333333,0
,130.7,33.3583333333333,0
,130.7,33.35,0
50300527,130.7125,33.35,1
,130.725,33.35,0
,130.725,33.3583333333333,0
,130.7125,33.3583333333333,0
,130.7125,33.35,0
50300528,130.725,33.35,1
,130.7375,33.35,0
,130.7375,33.3583333333333,0
,130.725,33.3583333333333,0
,130.725,33.35,0
50300530,130.625,33.3583333333333,1
,130.6375,33.3583333333333,0
,130.6375,33.3666666666667,0
,130.625,33.3666666666667,0
,130.625,33.3583333333333,0
50300531,130.6375,33.3583333333333,1
,130.65,33.3583333333333,0
,130.65,33.3666666666667,0
,130.6375,33.3666666666667,0
,130.6375,33.3583333333333,0
50300532,130.65,33.3583333333333,1
,130.6625,33.3583333333333,0
,130.6625,33.3666666666667,0
,130.65,33.3666666666667,0
,130.65,33.3583333333333,0
50300533,130.6625,33.3583333333333,1
,130.675,33.3583333333333,0
,130.675,33.3666666666667,0
,130.6625,33.3666666666667,0
,130.6625,33.3583333333333,0
50300534,130.675,33.3583333333333,1
,130.6875,33.3583333333333,0
,130.6875,33.3666666666667,0
,130.675,33.3666666666667,0
,130.675,33.3583333333333,0
50300535,130.6875,33.3583333333333,1
,130.7,33.3583333333333,0
,130.7,33.3666666666667,0
,130.6875,33.3666666666667,0
,130.6875,33.3583333333333,0
50300536,130.7,33.3583333333333,1
,130.7125,33.3583333333333,0
,130.7125,33.3666666666667,0
,130.7,33.3666666666667,0
,130.7,33.3583333333333,0
50300537,130.7125,33.3583333333333,1
,130.725,33.3583333333333,0
,130.725,33.3666666666667,0
,130.7125,33.3666666666667,0
,130.7125,33.3583333333333,0
50300538,130.725,33.3583333333333,1
,130.7375,33.3583333333333,0
,130.7375,33.3666666666667,0
,130.725,33.3666666666667,0
,130.725,33.3583333333333,0
50300540,130.625,33.3666666666667,1
,130.6375,33.3666666666667,0
,130.6375,33.375,0
,130.625,33.375,0
,130.625,33.3666666666667,0
50304539,130.7375,33.6916666666667,1
,130.75,33.6916666666667,0
,130.75,33.7,0
,130.7375,33.7,0
,130.7375,33.6916666666667,0
50304548,130.725,33.7,1
,130.7375,33.7,0
,130.7375,33.7083333333333,0
,130.725,33.7083333333333,0
,130.725,33.7,0
50304549,130.7375,33.7,1
,130.75,33.7,0
,130.75,33.7083333333333,0
,130.7375,33.7083333333333,0
,130.7375,33.7,0
50304557,130.7125,33.7083333333333,1
,130.725,33.7083333333333,0
,130.725,33.7166666666667,0
,130.7125,33.7166666666667,0
,130.7125,33.7083333333333,0
50304558,130.725,33.7083333333333,1
,130.7375,33.7083333333333,0
,130.7375,33.7166666666667,0
,130.725,33.7166666666667,0
,130.725,33.7083333333333,0
50304559,130.7375,33.7083333333333,1
,130.75,33.7083333333333,0
,130.75,33.7166666666667,0
,130.7375,33.7166666666667,0
,130.7375,33.7083333333333,0
50304567,130.7125,33.7166666666667,1
,130.725,33.7166666666667,0
,130.725,33.725,0
,130.7125,33.725,0
,130.7125,33.7166666666667,0
50304568,130.725,33.7166666666667,1
,130.7375,33.7166666666667,0
,130.7375,33.725,0
,130.725,33.725,0
,130.725,33.7166666666667,0
50304569,130.7375,33.7166666666667,1
,130.75,33.7166666666667,0
,130.75,33.725,0
,130.7375,33.725,0
,130.7375,33.7166666666667,0
50304577,130.7125,33.725,1
,130.725,33.725,0
,130.725,33.7333333333333,0
,130.7125,33.7333333333333,0
,130.7125,33.725,0
50304578,130.725,33.725,1
,130.7375,33.725,0
,130.7375,33.7333333333333,0
,130.725,33.7333333333333,0
,130.725,33.725,0
50304579,130.7375,33.725,1
,130.75,33.725,0
,130.75,33.7333333333333,0
,130.7375,33.7333333333333,0
,130.7375,33.725,0
50304586,130.7,33.7333333333333,1
,130.7125,33.7333333333333,0
,130.7125,33.7416666666667,0
,130.7,33.7416666666667,0
,130.7,33.7333333333333,0
50304587,130.7125,33.7333333333333,1
,130.725,33.7333333333333,0
,130.725,33.7416666666667,0
,130.7125,33.7416666666667,0
,130.7125,33.7333333333333,0
50304588,130.725,33.7333333333333,1
,130.7375,33.7333333333333,0
,130.7375,33.7416666666667,0
,130.725,33.7416666666667,0
,130.725,33.7333333333333,0
50304589,130.7375,33.7333333333333,1
,130.75,33.7333333333333,0
,130.75,33.7416666666667,0
,130.7375,33.7416666666667,0
,130.7375,33.7333333333333,0
50304594,130.675,33.7416666666667,1
,130.6875,33.7416666666667,0
,130.6875,33.75,0
,130.675,33.75,0
,130.675,33.7416666666667,0
50304595,130.6875,33.7416666666667,1
,130.7,33.7416666666667,0
,130.7,33.75,0
,130.6875,33.75,0
,130.6875,33.7416666666667,0
50304596,130.7,33.7416666666667,1
,130.7125,33.7416666666667,0
,130.7125,33.75,0
,130.7,33.75,0
,130.7,33.7416666666667,0
50304597,130.7125,33.7416666666667,1
,130.725,33.7416666666667,0
,130.725,33.75,0
,130.7125,33.75,0
,130.7125,33.7416666666667,0
50304598,130.725,33.7416666666667,1
,130.7375,33.7416666666667,0
,130.7375,33.75,0
,130.725,33.75,0
,130.725,33.7416666666667,0
50304599,130.7375,33.7416666666667,1
,130.75,33.7416666666667,0
,130.75,33.75,0
,130.7375,33.75,0
,130.7375,33.7416666666667,0
50304660,130.75,33.7166666666667,1
,130.7625,33.7166666666667,0
,130.7625,33.725,0
,130.75,33.725,0
,130.75,33.7166666666667,0
50304661,130.7625,33.7166666666667,1
,130.775,33.7166666666667,0
,130.775,33.725,0
,130.7625,33.725,0
,130.7625,33.7166666666667,0
50304670,130.75,33.725,1
,130.7625,33.725,0
,130.7625,33.7333333333333,0
,130.75,33.7333333333333,0
,130.75,33.725,0
50304671,130.7625,33.725,1
,130.775,33.725,0
,130.775,33.7333333333333,0
,130.7625,33.7333333333333,0
,130.7625,33.725,0
50304672,130.775,33.725,1
,130.7875,33.725,0
,130.7875,33.7333333333333,0
,130.775,33.7333333333333,0
,130.775,33.725,0
50304680,130.75,33.7333333333333,1
,130.7625,33.7333333333333,0
,130.7625,33.7416666666667,0
,130.75,33.7416666666667,0
,130.75,33.7333333333333,0
50304681,130.7625,33.7333333333333,1
,130.775,33.7333333333333,0
,130.775,33.7416666666667,0
,130.7625,33.7416666666667,0
,130.7625,33.7333333333333,0
50304682,130.775,33.7333333333333,1
,130.7875,33.7333333333333,0
,130.7875,33.7416666666667,0
,130.775,33.7416666666667,0
,130.775,33.7333333333333,0
50304683,130.7875,33.7333333333333,1
,130.8,33.7333333333333,0
,130.8,33.7416666666667,0
,130.7875,33.7416666666667,0
,130.7875,33.7333333333333,0
50304690,130.75,33.7416666666667,1
,130.7625,33.7416666666667,0
,130.7625,33.75,0
,130.75,33.75,0
,130.75,33.7416666666667,0
50304691,130.7625,33.7416666666667,1
,130.775,33.7416666666667,0
,130.775,33.75,0
,130.7625,33.75,0
,130.7625,33.7416666666667,0
50304692,130.775,33.7416666666667,1
,130.7875,33.7416666666667,0
,130.7875,33.75,0
,130.775,33.75,0
,130.775,33.7416666666667,0
50304693,130.7875,33.7416666666667,1
,130.8,33.7416666666667,0
,130.8,33.75,0
,130.7875,33.75,0
,130.7875,33.7416666666667,0
50305504,130.675,33.75,1
,130.6875,33.75,0
,130.6875,33.7583333333333,0
,130.675,33.7583333333333,0
,130.675,33.75,0
50305505,130.6875,33.75,1
,130.7,33.75,0
,130.7,33.7583333333333,0
,130.6875,33.7583333333333,0
,130.6875,33.75,0
50305506,130.7,33.75,1
,130.7125,33.75,0
,130.7125,33.7583333333333,0
,130.7,33.7583333333333,0
,130.7,33.75,0
50305507,130.7125,33.75,1
,130.725,33.75,0
,130.725,33.7583333333333,0
,130.7125,33.7583333333333,0
,130.7125,33.75,0
50305508,130.725,33.75,1
,130.7375,33.75,0
,130.7375,33.7583333333333,0
,130.725,33.7583333333333,0
,130.725,33.75,0
50305509,130.7375,33.75,1
,130.75,33.75,0
,130.75,33.7583333333333,0
,130.7375,33.7583333333333,0
,130.7375,33.75,0
50305514,130.675,33.7583333333333,1
,130.6875,33.7583333333333,0
,130.6875,33.7666666666667,0
,130.675,33.7666666666667,0
,130.675,33.7583333333333,0
50305515,130.6875,33.7583333333333,1
,130.7,33.7583333333333,0
,130.7,33.7666666666667,0
,130.6875,33.7666666666667,0
,130.6875,33.7583333333333,0
50305516,130.7,33.7583333333333,1
,130.7125,33.7583333333333,0
,130.7125,33.7666666666667,0
,130.7,33.7666666666667,0
,130.7,33.7583333333333,0
50305517,130.7125,33.7583333333333,1
,130.725,33.7583333333333,0
,130.725,33.7666666666667,0
,130.7125,33.7666666666667,0
,130.7125,33.7583333333333,0
50305518,130.725,33.7583333333333,1
,130.7375,33.7583333333333,0
,130.7375,33.7666666666667,0
,130.725,33.7666666666667,0
,130.725,33.7583333333333,0
50305519,130.7375,33.7583333333333,1
,130.75,33.7583333333333,0
,130.75,33.7666666666667,0
,130.7375,33.7666666666667,0
,130.7375,33.7583333333333,0
50305525,130.6875,33.7666666666667,1
,130.7,33.7666666666667,0
,130.7,33.775,0
,130.6875,33.775,0
,130.6875,33.7666666666667,0
50305526,130.7,33.7666666666667,1
,130.7125,33.7666666666667,0
,130.7125,33.775,0
,130.7,33.775,0
,130.7,33.7666666666667,0
50305535,130.6875,33.775,1
,130.7,33.775,0
,130.7,33.7833333333333,0
,130.6875,33.7833333333333,0
,130.6875,33.775,0
50305536,130.7,33.775,1
,130.7125,33.775,0
,130.7125,33.7833333333333,0
,130.7,33.7833333333333,0
,130.7,33.775,0
50305545,130.6875,33.7833333333333,1
,130.7,33.7833333333333,0
,130.7,33.7916666666667,0
,130.6875,33.7916666666667,0
,130.6875,33.7833333333333,0
50305600,130.75,33.75,1
,130.7625,33.75,0
,130.7625,33.7583333333333,0
,130.75,33.7583333333333,0
,130.75,33.75,0
50305601,130.7625,33.75,1
,130.775,33.75,0
,130.775,33.7583333333333,0
,130.7625,33.7583333333333,0
,130.7625,33.75,0
50305602,130.775,33.75,1
,130.7875,33.75,0
,130.7875,33.7583333333333,0
,130.775,33.7583333333333,0
,130.775,33.75,0
50305603,130.7875,33.75,1
,130.8,33.75,0
,130.8,33.7583333333333,0
,130.7875,33.7583333333333,0
,130.7875,33.75,0
50305610,130.75,33.7583333333333,1
,130.7625,33.7583333333333,0
,130.7625,33.7666666666667,0
,130.75,33.7666666666667,0
,130.75,33.7583333333333,0
50305611,130.7625,33.7583333333333,1
,130.775,33.7583333333333,0
,130.775,33.7666666666667,0
,130.7625,33.7666666666667,0
,130.7625,33.7583333333333,0
50305612,130.775,33.7583333333333,1
,130.7875,33.7583333333333,0
,130.7875,33.7666666666667,0
,130.775,33.7666666666667,0
,130.775,33.7583333333333,0
50305622,130.775,33.7666666666667,1
,130.7875,33.7666666666667,0
,130.7875,33.775,0
,130.775,33.775,0
,130.775,33.7666666666667,0
50305623,130.7875,33.7666666666667,1
,130.8,33.7666666666667,0
,130.8,33.775,0
,130.7875,33.775,0
,130.7875,33.7666666666667,0
50302409,130.6125,33.5,1
,130.625,33.5,0
,130.625,33.5083333333333,0
,130.6125,33.5083333333333,0
,130.6125,33.5,0
50302419,130.6125,33.5083333333333,1
,130.625,33.5083333333333,0
,130.625,33.5166666666667,0
,130.6125,33.5166666666667,0
,130.6125,33.5083333333333,0
50302428,130.6,33.5166666666667,1
,130.6125,33.5166666666667,0
,130.6125,33.525,0
,130.6,33.525,0
,130.6,33.5166666666667,0
50302429,130.6125,33.5166666666667,1
,130.625,33.5166666666667,0
,130.625,33.525,0
,130.6125,33.525,0
,130.6125,33.5166666666667,0
50302438,130.6,33.525,1
,130.6125,33.525,0
,130.6125,33.5333333333333,0
,130.6,33.5333333333333,0
,130.6,33.525,0
50302439,130.6125,33.525,1
,130.625,33.525,0
,130.625,33.5333333333333,0
,130.6125,33.5333333333333,0
,130.6125,33.525,0
50302447,130.5875,33.5333333333333,1
,130.6,33.5333333333333,0
,130.6,33.5416666666667,0
,130.5875,33.5416666666667,0
,130.5875,33.5333333333333,0
50302448,130.6,33.5333333333333,1
,130.6125,33.5333333333333,0
,130.6125,33.5416666666667,0
,130.6,33.5416666666667,0
,130.6,33.5333333333333,0
50302449,130.6125,33.5333333333333,1
,130.625,33.5333333333333,0
,130.625,33.5416666666667,0
,130.6125,33.5416666666667,0
,130.6125,33.5333333333333,0
50302457,130.5875,33.5416666666667,1
,130.6,33.5416666666667,0
,130.6,33.55,0
,130.5875,33.55,0
,130.5875,33.5416666666667,0
50302458,130.6,33.5416666666667,1
,130.6125,33.5416666666667,0
,130.6125,33.55,0
,130.6,33.55,0
,130.6,33.5416666666667,0
50302459,130.6125,33.5416666666667,1
,130.625,33.5416666666667,0
,130.625,33.55,0
,130.6125,33.55,0
,130.6125,33.5416666666667,0
50302466,130.575,33.55,1
,130.5875,33.55,0
,130.5875,33.5583333333333,0
,130.575,33.5583333333333,0
,130.575,33.55,0
50302467,130.5875,33.55,1
,130.6,33.55,0
,130.6,33.5583333333333,0
,130.5875,33.5583333333333,0
,130.5875,33.55,0
50302468,130.6,33.55,1
,130.6125,33.55,0
,130.6125,33.5583333333333,0
,130.6,33.5583333333333,0
,130.6,33.55,0
50302469,130.6125,33.55,1
,130.625,33.55,0
,130.625,33.5583333333333,0
,130.6125,33.5583333333333,0
,130.6125,33.55,0
50302476,130.575,33.5583333333333,1
,130.5875,33.5583333333333,0
,130.5875,33.5666666666667,0
,130.575,33.5666666666667,0
,130.575,33.5583333333333,0
50302477,130.5875,33.5583333333333,1
,130.6,33.5583333333333,0
,130.6,33.5666666666667,0
,130.5875,33.5666666666667,0
,130.5875,33.5583333333333,0
50302478,130.6,33.5583333333333,1
,130.6125,33.5583333333333,0
,130.6125,33.5666666666667,0
,130.6,33.5666666666667,0
,130.6,33.5583333333333,0
50302479,130.6125,33.5583333333333,1
,130.625,33.5583333333333,0
,130.625,33.5666666666667,0
,130.6125,33.5666666666667,0
,130.6125,33.5583333333333,0
50302485,130.5625,33.5666666666667,1
,130.575,33.5666666666667,0
,130.575,33.575,0
,130.5625,33.575,0
,130.5625,33.5666666666667,0
50302486,130.575,33.5666666666667,1
,130.5875,33.5666666666667,0
,130.5875,33.575,0
,130.575,33.575,0
,130.575,33.5666666666667,0
50302487,130.5875,33.5666666666667,1
,130.6,33.5666666666667,0
,130.6,33.575,0
,130.5875,33.575,0
,130.5875,33.5666666666667,0
50302488,130.6,33.5666666666667,1
,130.6125,33.5666666666667,0
