Long,Lat
136.85,35.1666666666667
136.8625,35.1666666666667
136.8875,35.15
136.8875,35.1583333333333
136.9,35.15
136.9,35.1583333333333
136.8375,35.175
136.825,35.175
136.85,35.175
136.85,35.1833333333333
136.8375,35.1833333333333
136.85,35.1916666666667
136.8875,35.1416666666667
136.9,35.1416666666667
136.9125,35.1416666666667
136.9125,35.1333333333333
136.925,35.1333333333333
136.925,35.1416666666667
136.9375,35.1333333333333
136.9375,35.1416666666667
136.95,35.1333333333333
136.95,35.1416666666667
136.9625,35.1333333333333
136.975,35.1333333333333
136.9,35.1083333333333
136.9125,35.1083333333333
136.9125,35.1166666666667
136.9,35.1166666666667
136.925,35.1083333333333
136.925,35.1166666666667
136.9375,35.1083333333333
136.9375,35.1166666666667
136.95,35.1083333333333
136.95,35.1166666666667
136.9625,35.1083333333333
136.9625,35.1166666666667
136.925,35.125
136.9125,35.125
136.9375,35.125
136.95,35.125
136.9625,35.125
136.8875,35.1083333333333
136.8875,35.1166666666667
136.875,35.1166666666667
136.8875,35.125
136.875,35.125
136.9,35.125
136.8875,35.1333333333333
136.875,35.1333333333333
136.9,35.1333333333333
136.875,35.1416666666667
136.825,35.1083333333333
136.8375,35.1083333333333
136.8375,35.1166666666667
136.825,35.1166666666667
136.7875,35.1166666666667
136.8,35.1166666666667
136.8,35.125
136.7875,35.125
136.8125,35.1166666666667
136.8125,35.125
136.825,35.125
136.8375,35.125
136.85,35.1166666666667
136.85,35.125
136.8625,35.1166666666667
136.8625,35.125
136.8,35.1333333333333
136.7875,35.1333333333333
136.8125,35.1333333333333
136.825,35.1333333333333
136.8375,35.1333333333333
136.85,35.1333333333333
136.8625,35.1333333333333
136.8,35.1416666666667
136.7875,35.1416666666667
136.8125,35.1416666666667
136.8125,35.15
136.8,35.15
136.8125,35.1583333333333
136.8,35.1583333333333
136.8125,35.1666666666667
136.8,35.1666666666667
136.8125,35.175
136.8,35.175
136.8375,35.0333333333333
136.85,35.0333333333333
136.85,35.0416666666667
136.8375,35.0416666666667
136.8625,35.0333333333333
136.8625,35.0416666666667
136.85,35.05
136.8375,35.05
136.8625,35.05
136.875,35.0416666666667
136.875,35.05
136.85,35.0583333333333
136.8375,35.0583333333333
136.8625,35.0583333333333
136.875,35.0583333333333
136.85,35.0666666666667
136.8375,35.0666666666667
136.8625,35.0666666666667
136.875,35.0666666666667
136.85,35.075
136.8375,35.075
136.8625,35.075
136.875,35.075
136.8125,35.075
136.825,35.075
136.825,35.0833333333333
136.8125,35.0833333333333
136.8375,35.0833333333333
136.85,35.0833333333333
136.8625,35.0833333333333
136.875,35.0833333333333
136.8875,35.05
136.8875,35.0583333333333
136.8875,35.0666666666667
136.8875,35.075
136.9,35.0666666666667
136.9,35.075
136.9125,35.0666666666667
136.9125,35.075
136.9,35.0833333333333
136.8875,35.0833333333333
136.9125,35.0833333333333
136.8,35.0833333333333
136.8125,35.0916666666667
136.8,35.0916666666667
136.825,35.0916666666667
136.8375,35.0916666666667
136.85,35.0916666666667
136.8625,35.0916666666667
136.875,35.0916666666667
136.7875,35.0916666666667
136.8,35.1
136.7875,35.1
136.8125,35.1
136.825,35.1
136.8375,35.1
136.85,35.1
136.8625,35.1
136.875,35.1
136.8,35.1083333333333
136.7875,35.1083333333333
136.8125,35.1083333333333
136.85,35.1083333333333
136.8625,35.1083333333333
136.875,35.1083333333333
136.8875,35.0916666666667
136.9,35.0916666666667
136.9125,35.0916666666667
136.8875,35.1
136.9,35.1
136.9125,35.1
136.925,35.0666666666667
136.925,35.075
136.9375,35.0666666666667
136.9375,35.075
136.925,35.0833333333333
136.9375,35.0833333333333
136.95,35.075
136.95,35.0833333333333
136.925,35.0916666666667
136.9375,35.0916666666667
136.95,35.0916666666667
136.925,35.1
136.9375,35.1
136.95,35.1
137,35.1916666666667
137,35.2
136.9625,35.2083333333333
136.975,35.2083333333333
136.9875,35.2083333333333
137,35.2083333333333
136.9625,35.2166666666667
136.975,35.2166666666667
136.9875,35.2166666666667
137,35.2166666666667
136.9625,35.225
136.975,35.225
136.9875,35.225
137,35.225
136.9875,35.2333333333333
136.975,35.2333333333333
137,35.2333333333333
137,35.2416666666667
136.9875,35.2416666666667
137,35.1833333333333
137.0125,35.1833333333333
137.0125,35.1916666666667
137.025,35.1833333333333
137.025,35.1916666666667
137.0375,35.1833333333333
137.0375,35.1916666666667
137.0125,35.2
137.025,35.2
137.0375,35.2
137.0125,35.2083333333333
137.025,35.2083333333333
137.0375,35.2083333333333
137.0125,35.2166666666667
137.0125,35.225
137.025,35.2166666666667
137.025,35.225
137.0125,35.2333333333333
137.025,35.2333333333333
137.0125,35.2416666666667
137.025,35.2416666666667
137.0375,35.2333333333333
137.0375,35.2416666666667
137.05,35.2333333333333
137.05,35.2416666666667
137.0625,35.2333333333333
137.0625,35.2416666666667
137.0125,35.25
137,35.25
137.025,35.25
137.0375,35.25
137.05,35.25
137.0625,35.25
137.0125,35.2583333333333
137,35.2583333333333
137.025,35.2583333333333
137.0375,35.2583333333333
137.05,35.2583333333333
137.0625,35.2583333333333
137.0375,35.2666666666667
137.025,35.2666666666667
137.05,35.2666666666667
137.0625,35.2666666666667
136.95,35.0333333333333
136.9625,35.0333333333333
136.9625,35.0416666666667
136.95,35.0416666666667
136.975,35.0333333333333
136.975,35.0416666666667
136.925,35.0416666666667
136.9375,35.0416666666667
136.9375,35.05
136.925,35.05
136.95,35.05
136.9625,35.05
136.975,35.05
136.9375,35.0583333333333
136.925,35.0583333333333
136.95,35.0583333333333
136.9625,35.0583333333333
136.975,35.0583333333333
136.9875,35.05
136.9875,35.0583333333333
136.9125,35.0583333333333
136.95,35.0666666666667
136.9625,35.0666666666667
136.975,35.0666666666667
136.9875,35.0666666666667
136.9625,35.075
136.975,35.075
136.9875,35.075
137,35.0666666666667
137,35.075
136.9625,35.0833333333333
136.975,35.0833333333333
136.9875,35.0833333333333
137,35.0833333333333
136.9625,35.0916666666667
136.975,35.0916666666667
136.9875,35.0916666666667
137,35.0916666666667
136.9625,35.1
136.975,35.1
136.9875,35.1
137,35.1
136.975,35.1083333333333
136.9875,35.1083333333333
137,35.1083333333333
137,35.1166666666667
136.9875,35.1166666666667
137.0125,35.0666666666667
137.0125,35.075
137.0125,35.0833333333333
137.025,35.075
137.025,35.0833333333333
137.0125,35.0916666666667
137.025,35.0916666666667
137.0125,35.1
137.025,35.1
137.0125,35.1083333333333
137.025,35.1083333333333
137.025,35.1166666666667
137.0125,35.1166666666667
137,35.1416666666667
137,35.1333333333333
137.0125,35.1333333333333
137.0125,35.1416666666667
137.025,35.1333333333333
137.025,35.1416666666667
137.0125,35.15
137.025,35.15
137.0125,35.1583333333333
137.025,35.1583333333333
137.0375,35.15
137.0375,35.1583333333333
137.0125,35.1666666666667
137.025,35.1666666666667
137.0375,35.1666666666667
137.0125,35.175
137.025,35.175
137.0375,35.175
136.975,35.1166666666667
136.975,35.125
136.9875,35.125
137,35.125
136.9875,35.1333333333333
137.0125,35.125
137.025,35.125
137.3375,34.6416666666667
137.35,34.6416666666667
137.35,34.65
137.3375,34.65
137.3625,34.6416666666667
137.3625,34.65
137.35,34.6583333333333
137.3375,34.6583333333333
137.3625,34.6583333333333
137.375,34.65
137.375,34.6583333333333
137.3,34.6583333333333
137.3125,34.6583333333333
137.3125,34.6666666666667
137.3,34.6666666666667
137.325,34.6583333333333
137.325,34.6666666666667
137.3375,34.6666666666667
137.35,34.6666666666667
137.3625,34.6666666666667
137.375,34.6666666666667
137.3875,34.65
137.3875,34.6583333333333
137.4,34.65
137.4,34.6583333333333
137.3875,34.6666666666667
137.4,34.6666666666667
137.4125,34.6583333333333
137.4125,34.6666666666667
137.425,34.6583333333333
137.425,34.6666666666667
137.4375,34.6583333333333
137.4375,34.6666666666667
137.3125,34.675
137.3,34.675
137.325,34.675
137.3375,34.675
137.35,34.675
137.3625,34.675
137.375,34.675
137.3125,34.6833333333333
137.3,34.6833333333333
137.325,34.6833333333333
137.3375,34.6833333333333
137.35,34.6833333333333
137.3625,34.6833333333333
137.375,34.6833333333333
137.3125,34.6916666666667
137.3,34.6916666666667
137.325,34.6916666666667
137.3375,34.6916666666667
137.35,34.6916666666667
137.3625,34.6916666666667
137.375,34.6916666666667
137.3125,34.7
137.3,34.7
137.325,34.7
137.3375,34.7
137.35,34.7
137.3625,34.7
137.375,34.7
137.3125,34.7083333333333
137.3,34.7083333333333
137.325,34.7083333333333
137.3375,34.7083333333333
137.35,34.7083333333333
137.3625,34.7083333333333
137.375,34.7083333333333
137.3125,34.7166666666667
137.3,34.7166666666667
137.325,34.7166666666667
137.3375,34.7166666666667
137.35,34.7166666666667
137.3625,34.7166666666667
137.375,34.7166666666667
137.3125,34.725
137.3,34.725
137.325,34.725
137.3375,34.725
137.35,34.725
137.3625,34.725
137.375,34.725
137.3125,34.7333333333333
137.3,34.7333333333333
137.325,34.7333333333333
137.3375,34.7333333333333
137.35,34.7333333333333
137.3625,34.7333333333333
137.375,34.7333333333333
137.3125,34.7416666666667
137.3,34.7416666666667
137.325,34.7416666666667
137.3375,34.7416666666667
137.35,34.7416666666667
137.3625,34.7416666666667
137.375,34.7416666666667
137.3125,34.75
137.3,34.75
137.325,34.75
137.3375,34.75
137.35,34.75
137.3625,34.75
137.375,34.75
137.3875,34.675
137.4,34.675
137.4125,34.675
137.425,34.675
137.4375,34.675
137.45,34.6666666666667
137.45,34.675
137.4625,34.6666666666667
137.4625,34.675
137.475,34.6666666666667
137.475,34.675
137.4875,34.6666666666667
137.4875,34.675
137.3875,34.6833333333333
137.4,34.6833333333333
137.4125,34.6833333333333
137.425,34.6833333333333
137.4375,34.6833333333333
137.45,34.6833333333333
137.4625,34.6833333333333
137.475,34.6833333333333
137.4875,34.6833333333333
137.3875,34.6916666666667
137.4,34.6916666666667
137.4125,34.6916666666667
137.425,34.6916666666667
137.4375,34.6916666666667
137.45,34.6916666666667
137.4625,34.6916666666667
137.475,34.6916666666667
137.4875,34.6916666666667
137.5,34.6833333333333
137.5,34.6916666666667
137.3875,34.7
137.4,34.7
137.4125,34.7
137.425,34.7
137.4375,34.7
137.45,34.7
137.4625,34.7
137.475,34.7
137.4875,34.7
137.5,34.7
137.3875,34.7083333333333
137.4,34.7083333333333
137.4125,34.7083333333333
137.425,34.7083333333333
137.4375,34.7083333333333
137.45,34.7083333333333
137.4625,34.7083333333333
137.475,34.7083333333333
137.4875,34.7083333333333
137.5,34.7083333333333
137.3875,34.7166666666667
137.4,34.7166666666667
137.4125,34.7166666666667
137.425,34.7166666666667
137.4375,34.7166666666667
137.45,34.7166666666667
137.4625,34.7166666666667
137.475,34.7166666666667
137.4875,34.7166666666667
137.5,34.7166666666667
137.3875,34.725
137.4,34.725
137.4125,34.725
137.425,34.725
137.4375,34.725
137.45,34.725
137.4625,34.725
137.475,34.725
137.4875,34.725
137.5,34.725
137.3875,34.7333333333333
137.4,34.7333333333333
137.4125,34.7333333333333
137.425,34.7333333333333
137.4375,34.7333333333333
137.45,34.7333333333333
137.4625,34.7333333333333
137.475,34.7333333333333
137.4875,34.7333333333333
137.3875,34.7416666666667
137.4,34.7416666666667
137.4125,34.7416666666667
137.425,34.7416666666667
137.4375,34.7416666666667
137.45,34.7416666666667
137.4625,34.7416666666667
137.475,34.7416666666667
137.4875,34.7416666666667
137.3875,34.75
137.4,34.75
137.4125,34.75
137.425,34.75
137.4375,34.75
137.45,34.75
137.4625,34.75
137.475,34.75
137.4875,34.75
137.325,34.7583333333333
137.3125,34.7583333333333
137.3375,34.7583333333333
137.35,34.7583333333333
137.3625,34.7583333333333
137.375,34.7583333333333
137.325,34.7666666666667
137.3125,34.7666666666667
137.3375,34.7666666666667
137.35,34.7666666666667
137.3625,34.7666666666667
137.375,34.7666666666667
137.325,34.775
137.3125,34.775
137.3375,34.775
137.35,34.775
137.3625,34.775
137.375,34.775
137.3,34.775
137.3125,34.7833333333333
137.3,34.7833333333333
137.325,34.7833333333333
137.3375,34.7833333333333
137.35,34.7833333333333
137.3625,34.7833333333333
137.375,34.7833333333333
137.3125,34.7916666666667
137.3,34.7916666666667
137.325,34.7916666666667
137.3375,34.7916666666667
137.35,34.7916666666667
137.3625,34.7916666666667
137.375,34.7916666666667
137.325,34.8
137.3125,34.8
137.3375,34.8
137.35,34.8
137.3625,34.8
137.375,34.8
137.3875,34.7583333333333
137.4,34.7583333333333
137.4125,34.7583333333333
137.425,34.7583333333333
137.4375,34.7583333333333
137.45,34.7583333333333
137.4625,34.7583333333333
137.475,34.7583333333333
137.4875,34.7583333333333
137.3875,34.7666666666667
137.4,34.7666666666667
137.4125,34.7666666666667
137.425,34.7666666666667
137.4375,34.7666666666667
137.45,34.7666666666667
137.4625,34.7666666666667
137.475,34.7666666666667
137.4875,34.7666666666667
137.3875,34.775
137.4,34.775
137.4125,34.775
137.425,34.775
137.4375,34.775
137.45,34.775
137.4625,34.775
137.475,34.775
137.4875,34.775
137.3875,34.7833333333333
137.4,34.7833333333333
137.4125,34.7833333333333
137.425,34.7833333333333
137.4375,34.7833333333333
137.45,34.7833333333333
137.4625,34.7833333333333
137.475,34.7833333333333
137.4875,34.7833333333333
137.3875,34.7916666666667
137.4,34.7916666666667
137.4125,34.7916666666667
137.425,34.7916666666667
137.4375,34.7916666666667
137.45,34.7916666666667
137.4625,34.7916666666667
137.475,34.7916666666667
137.4875,34.7916666666667
137.5,34.7833333333333
137.5,34.7916666666667
137.3875,34.8
137.4,34.8
137.4125,34.8
137.425,34.8
137.4375,34.8
137.45,34.8
137.4625,34.8
137.475,34.8
137.4875,34.8
137.5,34.8
137.3875,34.8083333333333
137.375,34.8083333333333
137.4125,34.8083333333333
137.4,34.8083333333333
137.425,34.8083333333333
137.4375,34.8083333333333
137.45,34.8083333333333
137.4625,34.8083333333333
137.475,34.8083333333333
137.4875,34.8083333333333
137.5,34.8083333333333
137.425,34.8166666666667
137.4125,34.8166666666667
137.4375,34.8166666666667
137.45,34.8166666666667
137.4625,34.8166666666667
137.475,34.8166666666667
137.4875,34.8166666666667
137.5,34.8166666666667
137.45,34.825
137.4375,34.825
137.4625,34.825
137.475,34.825
137.4875,34.825
137.5,34.825
137.425,34.825
137.4375,34.8333333333333
137.425,34.8333333333333
137.45,34.8333333333333
137.4625,34.8333333333333
137.475,34.8333333333333
137.4875,34.8333333333333
137.5,34.8333333333333
137.5125,34.8166666666667
137.5125,34.825
137.5125,34.8333333333333
137.4125,34.8333333333333
137.425,34.8416666666667
137.4125,34.8416666666667
137.4375,34.8416666666667
137.45,34.8416666666667
137.4625,34.8416666666667
137.475,34.8416666666667
137.4875,34.8416666666667
137.5,34.8416666666667
137.425,34.85
137.4125,34.85
137.4375,34.85
137.45,34.85
137.4625,34.85
137.475,34.85
137.4875,34.85
137.4625,34.8583333333333
137.45,34.8583333333333
137.475,34.8583333333333
137.4875,34.8583333333333
137.4625,34.8666666666667
137.45,34.8666666666667
137.475,34.8666666666667
137.4875,34.8666666666667
137.375,34.9833333333333
137.3875,34.9833333333333
137.3875,34.9916666666667
137.375,34.9916666666667
137.4,34.9833333333333
137.4,34.9916666666667
137.3875,35
137.375,35
137.1,34.875
137.1125,34.875
137.1125,34.8833333333333
137.1,34.8833333333333
137.125,34.875
137.125,34.8833333333333
137.1125,34.8916666666667
137.1,34.8916666666667
137.125,34.8916666666667
137.125,34.9
137.1125,34.9
137.1,34.9
137.1125,34.9083333333333
137.1,34.9083333333333
137.125,34.9083333333333
137.1125,34.9166666666667
137.1,34.9166666666667
137.125,34.9166666666667
137.225,34.8583333333333
137.2375,34.8583333333333
137.2375,34.8666666666667
137.225,34.8666666666667
137.25,34.8583333333333
137.25,34.8666666666667
137.2,34.8666666666667
137.2125,34.8666666666667
137.2125,34.875
137.2,34.875
137.225,34.875
137.2375,34.875
137.25,34.875
137.2125,34.8833333333333
137.2,34.8833333333333
137.225,34.8833333333333
137.2375,34.8833333333333
137.25,34.8833333333333
137.1375,34.8833333333333
137.1375,34.8916666666667
137.15,34.8833333333333
137.15,34.8916666666667
137.1625,34.8833333333333
137.1625,34.8916666666667
137.2125,34.8916666666667
137.2,34.8916666666667
137.225,34.8916666666667
137.2375,34.8916666666667
137.25,34.8916666666667
137.1375,34.9
137.15,34.9
137.1625,34.9
137.1875,34.8916666666667
137.2,34.9
137.1875,34.9
137.2125,34.9
137.225,34.9
137.2375,34.9
137.25,34.9
137.1375,34.9083333333333
137.15,34.9083333333333
137.1625,34.9083333333333
137.175,34.9
137.175,34.9083333333333
137.1875,34.9083333333333
137.2,34.9083333333333
137.2125,34.9083333333333
137.225,34.9083333333333
137.2375,34.9083333333333
137.25,34.9083333333333
137.1375,34.9166666666667
137.15,34.9166666666667
137.1625,34.9166666666667
137.175,34.9166666666667
137.1875,34.9166666666667
137.2,34.9166666666667
137.2125,34.9166666666667
137.225,34.9166666666667
137.2375,34.9166666666667
137.25,34.9166666666667
137.2625,34.8583333333333
137.2625,34.8666666666667
137.2625,34.875
137.275,34.8666666666667
137.275,34.875
137.2625,34.8833333333333
137.275,34.8833333333333
137.2875,34.875
137.2875,34.8833333333333
137.3,34.875
137.3,34.8833333333333
137.3125,34.875
137.3125,34.8833333333333
137.2625,34.8916666666667
137.275,34.8916666666667
137.2875,34.8916666666667
137.3,34.8916666666667
137.3125,34.8916666666667
137.325,34.8833333333333
137.325,34.8916666666667
137.3375,34.8833333333333
137.3375,34.8916666666667
137.35,34.8833333333333
137.3625,34.8833333333333
137.3625,34.8916666666667
137.35,34.8916666666667
137.375,34.8833333333333
137.375,34.8916666666667
137.2625,34.9
137.275,34.9
137.2875,34.9
137.3,34.9
137.3125,34.9
137.325,34.9
137.3375,34.9
137.35,34.9
137.3625,34.9
137.375,34.9
137.2625,34.9083333333333
137.275,34.9083333333333
137.2875,34.9083333333333
137.3,34.9083333333333
137.3125,34.9083333333333
137.325,34.9083333333333
137.3375,34.9083333333333
137.35,34.9083333333333
137.3625,34.9083333333333
137.375,34.9083333333333
137.2625,34.9166666666667
137.275,34.9166666666667
137.2875,34.9166666666667
137.3,34.9166666666667
137.3125,34.9166666666667
137.325,34.9166666666667
137.3375,34.9166666666667
137.35,34.9166666666667
137.3625,34.9166666666667
137.375,34.9166666666667
137.3875,34.8833333333333
137.3875,34.8916666666667
137.4,34.8833333333333
137.4,34.8916666666667
137.4125,34.8833333333333
137.4125,34.8916666666667
137.3875,34.9
137.4,34.9
137.4125,34.9
137.3875,34.9083333333333
137.4,34.9083333333333
137.4125,34.9083333333333
137.425,34.9
137.425,34.9083333333333
137.3875,34.9166666666667
137.4,34.9166666666667
137.4125,34.9166666666667
137.425,34.9166666666667
137.1,34.9666666666667
137.1125,34.9666666666667
137.1125,34.975
137.1,34.975
137.125,34.9666666666667
137.125,34.975
137.1125,34.9833333333333
137.1,34.9833333333333
137.125,34.9833333333333
137.125,34.9916666666667
137.1125,34.9916666666667
137.125,35
137.1125,35
137.1375,34.925
137.125,34.925
137.15,34.925
137.1625,34.925
137.175,34.925
137.1875,34.925
137.2,34.925
137.2125,34.925
137.225,34.925
137.2375,34.925
137.25,34.925
137.1375,34.9333333333333
137.125,34.9333333333333
137.15,34.9333333333333
137.1625,34.9333333333333
137.175,34.9333333333333
137.1875,34.9333333333333
137.2,34.9333333333333
137.2125,34.9333333333333
137.225,34.9333333333333
137.2375,34.9333333333333
137.25,34.9333333333333
137.1375,34.9416666666667
137.125,34.9416666666667
137.15,34.9416666666667
137.1625,34.9416666666667
137.175,34.9416666666667
137.1875,34.9416666666667
137.2,34.9416666666667
137.2125,34.9416666666667
137.225,34.9416666666667
137.2375,34.9416666666667
137.25,34.9416666666667
137.1375,34.95
137.125,34.95
137.15,34.95
137.1625,34.95
137.175,34.95
137.1875,34.95
137.2,34.95
137.2125,34.95
137.225,34.95
137.2375,34.95
137.25,34.95
137.1375,34.9583333333333
137.125,34.9583333333333
137.15,34.9583333333333
137.1625,34.9583333333333
137.175,34.9583333333333
137.1875,34.9583333333333
137.2,34.9583333333333
137.2125,34.9583333333333
137.225,34.9583333333333
137.2375,34.9583333333333
137.25,34.9583333333333
137.1375,34.9666666666667
137.15,34.9666666666667
137.1625,34.9666666666667
137.175,34.9666666666667
137.1875,34.9666666666667
137.2,34.9666666666667
137.1125,34.925
137.1,34.925
137.1125,34.9333333333333
137.1,34.9333333333333
137.1125,34.9416666666667
137.1,34.9416666666667
137.1125,34.95
137.1,34.95
137.1125,34.9583333333333
137.1,34.9583333333333
137.2125,34.9666666666667
137.225,34.9666666666667
137.2375,34.9666666666667
137.25,34.9666666666667
137.1375,34.975
137.15,34.975
137.1625,34.975
137.175,34.975
137.1875,34.975
137.2,34.975
137.2125,34.975
137.225,34.975
137.2375,34.975
137.25,34.975
137.1375,34.9833333333333
137.15,34.9833333333333
137.1625,34.9833333333333
137.175,34.9833333333333
137.1875,34.9833333333333
137.2,34.9833333333333
137.2125,34.9833333333333
137.225,34.9833333333333
137.2375,34.9833333333333
137.25,34.9833333333333
137.1375,34.9916666666667
137.15,34.9916666666667
137.1625,34.9916666666667
137.175,34.9916666666667
137.1875,34.9916666666667
137.2,34.9916666666667
137.2125,34.9916666666667
137.225,34.9916666666667
137.2375,34.9916666666667
137.25,34.9916666666667
137.1375,35
137.15,35
137.1625,35
137.175,35
137.1875,35
137.2,35
137.2125,35
137.225,35
137.2375,35
137.25,35
137.2625,34.925
137.275,34.925
137.2875,34.925
137.3,34.925
137.3125,34.925
137.325,34.925
137.3375,34.925
137.35,34.925
137.3625,34.925
137.375,34.925
137.2625,34.9333333333333
137.275,34.9333333333333
137.2875,34.9333333333333
137.3,34.9333333333333
137.3125,34.9333333333333
137.325,34.9333333333333
137.3375,34.9333333333333
137.35,34.9333333333333
137.3625,34.9333333333333
137.375,34.9333333333333
137.2625,34.9416666666667
137.275,34.9416666666667
137.2875,34.9416666666667
137.3,34.9416666666667
137.3125,34.9416666666667
137.325,34.9416666666667
137.3375,34.9416666666667
137.35,34.9416666666667
137.3625,34.9416666666667
137.375,34.9416666666667
137.2625,34.95
137.275,34.95
137.2875,34.95
137.3,34.95
137.3125,34.95
137.325,34.95
137.3375,34.95
137.35,34.95
137.3625,34.95
137.375,34.95
137.2625,34.9583333333333
137.275,34.9583333333333
137.2875,34.9583333333333
137.3,34.9583333333333
137.3125,34.9583333333333
137.325,34.9583333333333
137.3375,34.9583333333333
137.35,34.9583333333333
137.3625,34.9583333333333
137.375,34.9583333333333
137.2625,34.9666666666667
137.275,34.9666666666667
137.2875,34.9666666666667
137.3,34.9666666666667
137.3125,34.9666666666667
137.325,34.9666666666667
137.3375,34.9666666666667
137.35,34.9666666666667
137.3625,34.9666666666667
137.375,34.9666666666667
137.2625,34.975
137.275,34.975
137.2875,34.975
137.3,34.975
137.3125,34.975
137.325,34.975
137.3375,34.975
137.35,34.975
137.3625,34.975
137.375,34.975
137.2625,34.9833333333333
137.275,34.9833333333333
137.2875,34.9833333333333
137.3,34.9833333333333
137.3125,34.9833333333333
137.325,34.9833333333333
137.3375,34.9833333333333
137.35,34.9833333333333
137.3625,34.9833333333333
137.2625,34.9916666666667
137.275,34.9916666666667
137.2875,34.9916666666667
137.3,34.9916666666667
137.3125,34.9916666666667
137.325,34.9916666666667
137.3375,34.9916666666667
137.35,34.9916666666667
137.3625,34.9916666666667
137.2625,35
137.275,35
137.2875,35
137.3,35
137.3125,35
137.325,35
137.3375,35
137.35,35
137.3625,35
137.3875,34.925
137.4,34.925
137.4125,34.925
137.425,34.925
137.3875,34.9333333333333
137.4,34.9333333333333
137.4125,34.9333333333333
137.425,34.9333333333333
137.3875,34.9416666666667
137.4,34.9416666666667
137.4125,34.9416666666667
137.3875,34.95
137.4,34.95
137.4125,34.95
137.425,34.9416666666667
137.425,34.95
137.3875,34.9583333333333
137.4,34.9583333333333
137.4125,34.9583333333333
137.3875,34.9666666666667
137.4,34.9666666666667
137.4125,34.9666666666667
137.3875,34.975
137.4,34.975
137.4125,34.975
137.4125,34.9833333333333
137.1375,35.0083333333333
137.125,35.0083333333333
137.175,35.0083333333333
137.1625,35.0083333333333
137.1875,35.0083333333333
137.2,35.0083333333333
137.2125,35.0083333333333
137.225,35.0083333333333
137.2375,35.0083333333333
137.25,35.0083333333333
137.15,35.0083333333333
137.1625,35.0166666666667
137.15,35.0166666666667
137.175,35.0166666666667
137.1875,35.0166666666667
137.2,35.0166666666667
137.2125,35.0166666666667
137.225,35.0166666666667
137.2375,35.0166666666667
137.25,35.0166666666667
137.1625,35.025
137.15,35.025
137.175,35.025
137.1875,35.025
137.2,35.025
137.2125,35.025
137.225,35.025
137.2375,35.025
137.25,35.025
137.1625,35.0333333333333
137.15,35.0333333333333
137.175,35.0333333333333
137.1875,35.0333333333333
137.2,35.0333333333333
137.2125,35.0333333333333
137.225,35.0333333333333
137.2375,35.0333333333333
